Product ID,name,description,sku,brand,url,price,currency,Product Key
185154,ABSTRACT PRINT T-SHIRT,Full cut T-shirt with crew neck and short sleeves. Contrasting front and back prints. Washed effect.,311307261-712-2,Zara,https://www.zara.com/us/en/abstract-print-t-shirt-p06224403.html,39.9,USD,221
141330,RAISED TEXT T-SHIRT LIMITED EDITION,Full cut T-shirt with round neck and short sleeves. Front tonal raised text. Washed effect.,323216369-922-2,Zara,https://www.zara.com/us/en/raised-text-t-shirt-limited-edition-p00977490.html,39.9,USD,222
158958,RIBBED KNIT T-SHIRT,Cropped fit knit shirt. Round neck and long sleeves. Washed effect.,320111404-428-2,Zara,https://www.zara.com/us/en/ribbed-knit-t-shirt-p04805409.html,45.9,USD,223
155010,SEMI-SHEER KNIT SHIRT LIMITED EDITION,Slim fit shirt made of wrinkle effect fabric. Round neck and long sleeves.,328232445-800-2,Zara,https://www.zara.com/us/en/semi-sheer-knit-shirt-limited-edition-p04805424.html,45.9,USD,224
135857,VISCOSE BLEND KNIT T-SHIRT,Knit shirt in viscose blend fabric. Mock neck and short sleeves. Rib trim.,311297550-251-2,Zara,https://www.zara.com/us/en/viscose-blend-knit-t-shirt-p00693401.html,45.9,USD,225
147690,STRIPED JACQUARD T-SHIRT,Relaxed fit T-shirt with round neck and short sleeves.,322909502-819-2,Zara,https://www.zara.com/us/en/striped-jacquard-t-shirt-p05372400.html,39.9,USD,226
130321,ABSTRACT PRINT KNIT T-SHIRT,Cotton knit T-shirt. Round neck and short sleeves.,320071210-802-2,Zara,https://www.zara.com/us/en/abstract-print-knit-t-shirt-p04805401.html,39.9,USD,227
196752,STRUCTURED TEXT T-SHIRT,Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.,319334070-401-2,Zara,https://www.zara.com/us/en/structured-text-t-shirt-p00761435.html,45.9,USD,228
181011,HERRINGBONE TEXTURED JACKET,RETRO SNEAKERS,322612356-505-2,Zara,https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html,89.9,USD,229
139967,OVERSIZED CROPPED JACKET LIMITED EDITION,V-neck sweater with long sleeves. Rib trim.,311282631-712-2,Zara,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html,69.9,USD,230
162699,LEATHER BIKER JACKET,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,329282612-401-2,Zara,https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html,89.9,USD,231
119044,CROPPED LEATHER JACKET,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,320026789-714-2,Zara,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,169.0,USD,232
121348,FAUX LEATHER BOXY FIT JACKET,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,323216360-406-2,Zara,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,169.0,USD,233
163982,FAUX LEATHER JACKET,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.,318209963-800-2,Zara,https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html,69.9,USD,234
185774,FAUX SUEDE BOMBER JACKET,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,316727555-700-2,Zara,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html,19.99,USD,235
144651,DENIM BOMBER JACKET,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,312571093-710-2,Zara,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,139.0,USD,236
195103,BOUCLÉ TEXTURED JACKET,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,330290387-401-2,Zara,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,109.0,USD,237
123047,SUIT JACKET IN 100% LINEN,Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,313027279-800-2,Zara,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html,109.0,USD,238
123077,JACQUARD DENIM JACKET,Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.,320671529-802-2,Zara,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html,109.0,USD,239
171860,PADDED DENIM JACKET,Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.,323646471-802-2,Zara,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html,109.0,USD,240
149487,LEATHER JACKET,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,312978838-611-2,Zara,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html,99.9,USD,241
168516,LIGHTWEIGHT BOMBER JACKET,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,336446858-822-2,Zara,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,89.9,USD,242
177771,SUIT JACKET,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,281883711-071-2,Zara,https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html,69.9,USD,243
172015,FAUX LEATHER BOMBER JACKET,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,313008692-514-2,Zara,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html,139.0,USD,244
118985,PATCH BOMBER JACKET,Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.,281593208-015-2,Zara,https://www.zara.com/us/en/basic-knit-sweater-p01509115.html,139.0,USD,245
112194,STRETCH POCKET OVERSHIRT,Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.,314937772-710-2,Zara,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,109.0,USD,246
113435,RIB COLLAR JACKET,Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.,320278659-251-2,Zara,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,129.0,USD,247
159182,FAUX LEATHER OVERSIZED JACKET LIMITED EDITION,Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.,321993245-500-2,Zara,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,169.0,USD,248
199233,CONTRASTING PATCHES BOMBER JACKET,Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.,330590505-500-2,Zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,159.0,USD,249
137044,PATCH BOMBER JACKET,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,320680326-107-39,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,12.99,USD,250
154736,CROPPED BOMBER JACKET LIMITED EDITION,Varsity jacket with padded interior. Rib elastic collar and long sleeves in contrast faux leather. Double welt pockets at hip and interior pocket. Contrasting patch appliqués at front and back. Rib trim. Front snap button closure.,311292244-800-39,Zara,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html,19.9,USD,251
141434,FAUX LEATHER PUFFER JACKET,Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.,311307610-400-39,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,39.9,USD,252
